frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,latitude,longitude,cell,time_cell,flag
93,8,517.4908331796686,480.6124619095406,63,260,12799,27904,2021-06-04 08:49:04,5366193.123167657,542796.7364679219,7,0.0,3639.0
94,10,517.5375723897488,476.3850763656168,184,260,12921,28288,2021-06-04 08:55:28,5366204.346085145,539811.9129085504,7,384.0,3639.0
95,78,517.5043851829699,472.6492745038273,24,250,13101,28544,2021-06-04 08:59:44,5366162.983331225,537174.5451936465,7,640.0,3639.0
96,77,517.6673083856886,476.39140622851056,86,250,13225,28800,2021-06-04 09:04:00,5366295.969985168,539815.7375853348,7,896.0,3639.0
97,80,517.8572722488541,476.38275330158655,95,250,13354,29184,2021-06-04 09:10:24,5366430.039867214,539808.6857031336,7,1280.0,3639.0
98,87,520.8049324659944,475.1707210009589,336,250,13488,29440,2021-06-04 09:14:40,5368505.11420843,538938.712020062,7,1536.0,3639.0
99,138,525.3351823538468,476.6735122308789,58,240,13672,29696,2021-06-04 09:18:56,5371708.868399823,539976.6356089709,7,1792.0,3639.0
100,123,525.4704228170372,476.5824423960401,104,240,13801,30080,2021-06-04 09:25:20,5371803.7791245775,539911.7299853651,7,2176.0,3639.0
101,154,525.7673766165018,476.97545356638506,39,230,13957,30336,2021-06-04 09:29:36,5372015.140248755,540187.429529521,7,2432.0,3639.0
102,151,526.4667092012263,469.62288502697487,232,230,14079,30592,2021-06-04 09:33:52,5372473.7772272,534998.7669439417,7,2688.0,3639.0
103,159,529.1673226844697,469.12568437112816,315,230,14206,30976,2021-06-04 09:40:16,5374375.959228259,534636.457925673,7,3072.0,3639.0
104,168,533.4908695098746,468.2267560078462,24,220,14339,31232,2021-06-04 09:44:32,5377419.397077413,533984.3326079906,7,3328.0,3639.0
105,174,525.3192704065297,477.4255455398959,28,220,14477,31488,2021-06-04 09:48:48,5371701.424862052,540507.1299472913,7,3584.0,3639.0
